binli@binli-HP-Z420-Workstation:~/Desktop/BinCalGitDir/Fleet/Models/KidAlgo$ ./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --threads=4 --top=10000 --time=1h
-35.267	"B//B/,B/,B/,B///RB,GB/B/,B/,B/,B//RB//,/RB,GBGBGBGBGBGB"
-31.8012	"B//B/,B/,B/,B///RB,GBGB/B/,B/,B/,B//RB//,/RB,"
-32.4944	"B//B/,B/,B/,B///RB,GBGB/B/,B/,B/,B//RB//,/RB,GB"
-33.1875	"B//B/,B/,B/,B///RB,GBGB/B/,B/,B/,B//RB//,/RB,GBGB"
-33.8807	"B//B/,B/,B/,B///RB,GBGB/B/,B/,B/,B//RB//,/RB,GBGBGB"
-34.5738	"B//B/,B/,B/,B///RB,GBGB/B/,B/,B/,B//RB//,/RB,GBGBGBGB"
-35.267	"B//B/,B/,B/,B///RB,GBGB/B/,B/,B/,B//RB//,/RB,GBGBGBGBGB"
-32.4944	"B//B/,B/,B/,B///RB,GBGBGB/B/,B/,B/,B//RB//,/RB,"
-33.1875	"B//B/,B/,B/,B///RB,GBGBGB/B/,B/,B/,B//RB//,/RB,GB"
-33.8807	"B//B/,B/,B/,B///RB,GBGBGB/B/,B/,B/,B//RB//,/RB,GBGB"
-34.5738	"B//B/,B/,B/,B///RB,GBGBGB/B/,B/,B/,B//RB//,/RB,GBGBGB"
-35.267	"B//B/,B/,B/,B///RB,GBGBGB/B/,B/,B/,B//RB//,/RB,GBGBGBGB"
-33.1875	"B//B/,B/,B/,B///RB,GBGBGBGB/B/,B/,B/,B//RB//,/RB,"
-33.8807	"B//B/,B/,B/,B///RB,GBGBGBGB/B/,B/,B/,B//RB//,/RB,GB"
-34.5738	"B//B/,B/,B/,B///RB,GBGBGBGB/B/,B/,B/,B//RB//,/RB,GBGB"
-35.267	"B//B/,B/,B/,B///RB,GBGBGBGB/B/,B/,B/,B//RB//,/RB,GBGBGB"
-35.9601	"B//B/,B/,B/,B///RB,GBGBGBGB/B/,B/,B/,B//RB//,/RB,GBGBGBGB"
-33.8807	"B//B/,B/,B/,B///RB,GBGBGBGBGB/B/,B/,B/,B//RB//,/RB,"
-34.5738	"B//B/,B/,B/,B///RB,GBGBGBGBGB/B/,B/,B/,B//RB//,/RB,GB"
-35.267	"B//B/,B/,B/,B///RB,GBGBGBGBGB/B/,B/,B/,B//RB//,/RB,GBGB"
-34.5738	"B//B/,B/,B/,B///RB,GBGBGBGBGBGB/B/,B/,B/,B//RB//,/RB,"
-35.267	"B//B/,B/,B/,B///RB,GBGBGBGBGBGB/B/,B/,B/,B//RB//,/RB,GB"
-35.9601	"B//B/,B/,B/,B///RB,GBGBGBGBGBGB/B/,B/,B/,B//RB//,/RB,GBGB"
-35.267	"B//B/,B/,B/,B///RB,GBGBGBGBGBGBGB/B/,B/,B/,B//RB//,/RB,"
-31.3312	"B//G/,B/,G/,B///RB,GB/G/,B/,G/,B//RB//,/RB,"
-32.0244	"B//G/,B/,G/,B///RB,GB/G/,B/,G/,B//RB//,/RB,GB"
-32.7175	"B//G/,B/,G/,B///RB,GB/G/,B/,G/,B//RB//,/RB,GBGB"
-33.4107	"B//G/,B/,G/,B///RB,GB/G/,B/,G/,B//RB//,/RB,GBGBGB"
-34.1038	"B//G/,B/,G/,B///RB,GB/G/,B/,G/,B//RB//,/RB,GBGBGBGB"
-34.797	"B//G/,B/,G/,B///RB,GB/G/,B/,G/,B//RB//,/RB,GBGBGBGBGB"
-35.4901	"B//G/,B/,G/,B///RB,GB/G/,B/,G/,B//RB//,/RB,GBGBGBGBGBGB"
-32.0244	"B//G/,B/,G/,B///RB,GBGB/G/,B/,G/,B//RB//,/RB,"
-32.7175	"B//G/,B/,G/,B///RB,GBGB/G/,B/,G/,B//RB//,/RB,GB"
-33.4107	"B//G/,B/,G/,B///RB,GBGB/G/,B/,G/,B//RB//,/RB,GBGB"
-34.1038	"B//G/,B/,G/,B///RB,GBGB/G/,B/,G/,B//RB//,/RB,GBGBGB"
-34.797	"B//G/,B/,G/,B///RB,GBGB/G/,B/,G/,B//RB//,/RB,GBGBGBGB"
-35.4901	"B//G/,B/,G/,B///RB,GBGB/G/,B/,G/,B//RB//,/RB,GBGBGBGBGB"
-32.7175	"B//G/,B/,G/,B///RB,GBGBGB/G/,B/,G/,B//RB//,/RB,"
-33.4107	"B//G/,B/,G/,B///RB,GBGBGB/G/,B/,G/,B//RB//,/RB,GB"
-34.1038	"B//G/,B/,G/,B///RB,GBGBGB/G/,B/,G/,B//RB//,/RB,GBGB"
-34.797	"B//G/,B/,G/,B///RB,GBGBGB/G/,B/,G/,B//RB//,/RB,GBGBGB"
-35.4901	"B//G/,B/,G/,B///RB,GBGBGB/G/,B/,G/,B//RB//,/RB,GBGBGBGB"
-33.4107	"B//G/,B/,G/,B///RB,GBGBGBGB/G/,B/,G/,B//RB//,/RB,"
-34.1038	"B//G/,B/,G/,B///RB,GBGBGBGB/G/,B/,G/,B//RB//,/RB,GB"
-34.797	"B//G/,B/,G/,B///RB,GBGBGBGB/G/,B/,G/,B//RB//,/RB,GBGB"
-35.4901	"B//G/,B/,G/,B///RB,GBGBGBGB/G/,B/,G/,B//RB//,/RB,GBGBGB"
-36.1833	"B//G/,B/,G/,B///RB,GBGBGBGB/G/,B/,G/,B//RB//,/RB,GBGBGBGB"
-34.1038	"B//G/,B/,G/,B///RB,GBGBGBGBGB/G/,B/,G/,B//RB//,/RB,"
-34.797	"B//G/,B/,G/,B///RB,GBGBGBGBGB/G/,B/,G/,B//RB//,/RB,GB"
-35.4901	"B//G/,B/,G/,B///RB,GBGBGBGBGB/G/,B/,G/,B//RB//,/RB,GBGB"
-34.797	"B//G/,B/,G/,B///RB,GBGBGBGBGBGB/G/,B/,G/,B//RB//,/RB,"
-35.4901	"B//G/,B/,G/,B///RB,GBGBGBGBGBGB/G/,B/,G/,B//RB//,/RB,GB"
-36.1833	"B//G/,B/,G/,B///RB,GBGBGBGBGBGB/G/,B/,G/,B//RB//,/RB,GBGB"
-35.4901	"B//G/,B/,G/,B///RB,GBGBGBGBGBGBGB/G/,B/,G/,B//RB//,/RB,"
-32.7175	"B//R/,B/,R/,B///RB,GB/R/,B/,R/,B//RB//,/RB,"
-33.4107	"B//R/,B/,R/,B///RB,GB/R/,B/,R/,B//RB//,/RB,GB"
-34.1038	"B//R/,B/,R/,B///RB,GB/R/,B/,R/,B//RB//,/RB,GBGB"
-34.797	"B//R/,B/,R/,B///RB,GB/R/,B/,R/,B//RB//,/RB,GBGBGB"
-35.4901	"B//R/,B/,R/,B///RB,GB/R/,B/,R/,B//RB//,/RB,GBGBGBGB"
-36.1833	"B//R/,B/,R/,B///RB,GB/R/,B/,R/,B//RB//,/RB,GBGBGBGBGB"
-36.8764	"B//R/,B/,R/,B///RB,GB/R/,B/,R/,B//RB//,/RB,GBGBGBGBGBGB"
-33.4107	"B//R/,B/,R/,B///RB,GBGB/R/,B/,R/,B//RB//,/RB,"
-34.1038	"B//R/,B/,R/,B///RB,GBGB/R/,B/,R/,B//RB//,/RB,GB"
-34.797	"B//R/,B/,R/,B///RB,GBGB/R/,B/,R/,B//RB//,/RB,GBGB"
-35.4901	"B//R/,B/,R/,B///RB,GBGB/R/,B/,R/,B//RB//,/RB,GBGBGB"
-36.1833	"B//R/,B/,R/,B///RB,GBGB/R/,B/,R/,B//RB//,/RB,GBGBGBGB"
-36.8764	"B//R/,B/,R/,B///RB,GBGB/R/,B/,R/,B//RB//,/RB,GBGBGBGBGB"
-34.1038	"B//R/,B/,R/,B///RB,GBGBGB/R/,B/,R/,B//RB//,/RB,"
-34.797	"B//R/,B/,R/,B///RB,GBGBGB/R/,B/,R/,B//RB//,/RB,GB"
-35.4901	"B//R/,B/,R/,B///RB,GBGBGB/R/,B/,R/,B//RB//,/RB,GBGB"
-36.1833	"B//R/,B/,R/,B///RB,GBGBGB/R/,B/,R/,B//RB//,/RB,GBGBGB"
-36.8764	"B//R/,B/,R/,B///RB,GBGBGB/R/,B/,R/,B//RB//,/RB,GBGBGBGB"
-34.797	"B//R/,B/,R/,B///RB,GBGBGBGB/R/,B/,R/,B//RB//,/RB,"
-35.4901	"B//R/,B/,R/,B///RB,GBGBGBGB/R/,B/,R/,B//RB//,/RB,GB"
-36.1833	"B//R/,B/,R/,B///RB,GBGBGBGB/R/,B/,R/,B//RB//,/RB,GBGB"
-36.8764	"B//R/,B/,R/,B///RB,GBGBGBGB/R/,B/,R/,B//RB//,/RB,GBGBGB"
-37.5696	"B//R/,B/,R/,B///RB,GBGBGBGB/R/,B/,R/,B//RB//,/RB,GBGBGBGB"
-35.4901	"B//R/,B/,R/,B///RB,GBGBGBGBGB/R/,B/,R/,B//RB//,/RB,"
-36.1833	"B//R/,B/,R/,B///RB,GBGBGBGBGB/R/,B/,R/,B//RB//,/RB,GB"
-36.8764	"B//R/,B/,R/,B///RB,GBGBGBGBGB/R/,B/,R/,B//RB//,/RB,GBGB"
-36.1833	"B//R/,B/,R/,B///RB,GBGBGBGBGBGB/R/,B/,R/,B//RB//,/RB,"
-36.8764	"B//R/,B/,R/,B///RB,GBGBGBGBGBGB/R/,B/,R/,B//RB//,/RB,GB"
-37.5696	"B//R/,B/,R/,B///RB,GBGBGBGBGBGB/R/,B/,R/,B//RB//,/RB,GBGB"
-36.8764	"B//R/,B/,R/,B///RB,GBGBGBGBGBGBGB/R/,B/,R/,B//RB//,/RB,"
-32.7175	"B/R//G,B/R,/G,B/R//RB,GB//G,B/R,/G,B/R/RBG/,/RB,"
-33.4107	"B/R//G,B/R,/G,B/R//RB,GB//G,B/R,/G,B/R/RBG/,/RB,GB"
-34.1038	"B/R//G,B/R,/G,B/R//RB,GB//G,B/R,/G,B/R/RBG/,/RB,GBGB"
-34.797	"B/R//G,B/R,/G,B/R//RB,GB//G,B/R,/G,B/R/RBG/,/RB,GBGBGB"
-35.4901	"B/R//G,B/R,/G,B/R//RB,GB//G,B/R,/G,B/R/RBG/,/RB,GBGBGBGB"
-36.1833	"B/R//G,B/R,/G,B/R//RB,GB//G,B/R,/G,B/R/RBG/,/RB,GBGBGBGBGB"
-36.8764	"B/R//G,B/R,/G,B/R//RB,GB//G,B/R,/G,B/R/RBG/,/RB,GBGBGBGBGBGB"
-33.4107	"B/R//G,B/R,/G,B/R//RB,GBGB//G,B/R,/G,B/R/RBG/,/RB,"
-34.1038	"B/R//G,B/R,/G,B/R//RB,GBGB//G,B/R,/G,B/R/RBG/,/RB,GB"
-34.797	"B/R//G,B/R,/G,B/R//RB,GBGB//G,B/R,/G,B/R/RBG/,/RB,GBGB"
-35.4901	"B/R//G,B/R,/G,B/R//RB,GBGB//G,B/R,/G,B/R/RBG/,/RB,GBGBGB"
-36.1833	"B/R//G,B/R,/G,B/R//RB,GBGB//G,B/R,/G,B/R/RBG/,/RB,GBGBGBGB"
-36.8764	"B/R//G,B/R,/G,B/R//RB,GBGB//G,B/R,/G,B/R/RBG/,/RB,GBGBGBGBGB"
-34.1038	"B/R//G,B/R,/G,B/R//RB,GBGBGB//G,B/R,/G,B/R/RBG/,/RB,"
-34.797	"B/R//G,B/R,/G,B/R//RB,GBGBGB//G,B/R,/G,B/R/RBG/,/RB,GB"
-35.4901	"B/R//G,B/R,/G,B/R//RB,GBGBGB//G,B/R,/G,B/R/RBG/,/RB,GBGB"
-36.1833	"B/R//G,B/R,/G,B/R//RB,GBGBGB//G,B/R,/G,B/R/RBG/,/RB,GBGBGB"
-36.8764	"B/R//G,B/R,/G,B/R//RB,GBGBGB//G,B/R,/G,B/R/RBG/,/RB,GBGBGBGB"
-34.797	"B/R//G,B/R,/G,B/R//RB,GBGBGBGB//G,B/R,/G,B/R/RBG/,/RB,"
-35.4901	"B/R//G,B/R,/G,B/R//RB,GBGBGBGB//G,B/R,/G,B/R/RBG/,/RB,GB"
-36.1833	"B/R//G,B/R,/G,B/R//RB,GBGBGBGB//G,B/R,/G,B/R/RBG/,/RB,GBGB"
-36.8764	"B/R//G,B/R,/G,B/R//RB,GBGBGBGB//G,B/R,/G,B/R/RBG/,/RB,GBGBGB"
-37.5696	"B/R//G,B/R,/G,B/R//RB,GBGBGBGB//G,B/R,/G,B/R/RBG/,/RB,GBGBGBGB"
-35.4901	"B/R//G,B/R,/G,B/R//RB,GBGBGBGBGB//G,B/R,/G,B/R/RBG/,/RB,"
-36.1833	"B/R//G,B/R,/G,B/R//RB,GBGBGBGBGB//G,B/R,/G,B/R/RBG/,/RB,GB"
-36.8764	"B/R//G,B/R,/G,B/R//RB,GBGBGBGBGB//G,B/R,/G,B/R/RBG/,/RB,GBGB"
-36.1833	"B/R//G,B/R,/G,B/R//RB,GBGBGBGBGBGB//G,B/R,/G,B/R/RBG/,/RB,"
-36.8764	"B/R//G,B/R,/G,B/R//RB,GBGBGBGBGBGB//G,B/R,/G,B/R/RBG/,/RB,GB"
-37.5696	"B/R//G,B/R,/G,B/R//RB,GBGBGBGBGBGB//G,B/R,/G,B/R/RBG/,/RB,GBGB"
-36.8764	"B/R//G,B/R,/G,B/R//RB,GBGBGBGBGBGBGB//G,B/R,/G,B/R/RBG/,/RB,"
-35.864	"G,/RB//,/RB,GB/,/RB,GB/,/RB,GB/,/RB,"
-32.4995	"G,G/RB//,/RB,GB/,/RB,GB/,/RB,GB/,/RB,"
-32.8229	"G//,/G,/,/G//RB,GB//,/G,/RB,/,/RB,"
-33.516	"G//,/G,/,/G//RB,GB//,/G,/RB,/,/RB,GB"
-34.2092	"G//,/G,/,/G//RB,GB//,/G,/RB,/,/RB,GBGB"
-34.9023	"G//,/G,/,/G//RB,GB//,/G,/RB,/,/RB,GBGBGB"
-35.5955	"G//,/G,/,/G//RB,GB//,/G,/RB,/,/RB,GBGBGBGB"
-36.2886	"G//,/G,/,/G//RB,GB//,/G,/RB,/,/RB,GBGBGBGBGB"
-36.9818	"G//,/G,/,/G//RB,GB//,/G,/RB,/,/RB,GBGBGBGBGBGB"
-37.6749	"G//,/G,/,/G//RB,GB//,/G,/RB,/,/RB,GBGBGBGBGBGBGB"
-33.516	"G//,/G,/,/G//RB,GBGB//,/G,/RB,/,/RB,"
-34.2092	"G//,/G,/,/G//RB,GBGB//,/G,/RB,/,/RB,GB"
-34.9023	"G//,/G,/,/G//RB,GBGB//,/G,/RB,/,/RB,GBGB"
-35.5955	"G//,/G,/,/G//RB,GBGB//,/G,/RB,/,/RB,GBGBGB"
-36.2886	"G//,/G,/,/G//RB,GBGB//,/G,/RB,/,/RB,GBGBGBGB"
-36.9818	"G//,/G,/,/G//RB,GBGB//,/G,/RB,/,/RB,GBGBGBGBGB"
-34.2092	"G//,/G,/,/G//RB,GBGBGB//,/G,/RB,/,/RB,"
-34.9023	"G//,/G,/,/G//RB,GBGBGB//,/G,/RB,/,/RB,GB"
-35.5955	"G//,/G,/,/G//RB,GBGBGB//,/G,/RB,/,/RB,GBGB"
-36.2886	"G//,/G,/,/G//RB,GBGBGB//,/G,/RB,/,/RB,GBGBGB"
-36.9818	"G//,/G,/,/G//RB,GBGBGB//,/G,/RB,/,/RB,GBGBGBGB"
-37.6749	"G//,/G,/,/G//RB,GBGBGB//,/G,/RB,/,/RB,GBGBGBGBGB"
-34.9023	"G//,/G,/,/G//RB,GBGBGBGB//,/G,/RB,/,/RB,"
-35.5955	"G//,/G,/,/G//RB,GBGBGBGB//,/G,/RB,/,/RB,GB"
-36.2886	"G//,/G,/,/G//RB,GBGBGBGB//,/G,/RB,/,/RB,GBGB"
-36.9818	"G//,/G,/,/G//RB,GBGBGBGB//,/G,/RB,/,/RB,GBGBGB"
-37.6749	"G//,/G,/,/G//RB,GBGBGBGB//,/G,/RB,/,/RB,GBGBGBGB"
-35.5955	"G//,/G,/,/G//RB,GBGBGBGBGB//,/G,/RB,/,/RB,"
-36.2886	"G//,/G,/,/G//RB,GBGBGBGBGB//,/G,/RB,/,/RB,GB"
-36.9818	"G//,/G,/,/G//RB,GBGBGBGBGB//,/G,/RB,/,/RB,GBGB"
-36.2886	"G//,/G,/,/G//RB,GBGBGBGBGBGB//,/G,/RB,/,/RB,"
-36.9818	"G//,/G,/,/G//RB,GBGBGBGBGBGB//,/G,/RB,/,/RB,GB"
-37.6749	"G//,/G,/,/G//RB,GBGBGBGBGBGB//,/G,/RB,/,/RB,GBGB"
-36.9818	"G//,/G,/,/G//RB,GBGBGBGBGBGBGB//,/G,/RB,/,/RB,"
-37.6749	"G//,/G,/,/G//RB,GBGBGBGBGBGBGB//,/G,/RB,/,/RB,GB"
-37.6749	"G//,/G,/,/G//RB,GBGBGBGBGBGBGBGB//,/G,/RB,/,/RB,"
-32.7175	"G///R,G/,/R,G///RB,GB//R,G/,/R,G//RBR/,/RB,"
-33.4107	"G///R,G/,/R,G///RB,GB//R,G/,/R,G//RBR/,/RB,GB"
-34.1038	"G///R,G/,/R,G///RB,GB//R,G/,/R,G//RBR/,/RB,GBGB"
-34.797	"G///R,G/,/R,G///RB,GB//R,G/,/R,G//RBR/,/RB,GBGBGB"
-35.4901	"G///R,G/,/R,G///RB,GB//R,G/,/R,G//RBR/,/RB,GBGBGBGB"
-36.1833	"G///R,G/,/R,G///RB,GB//R,G/,/R,G//RBR/,/RB,GBGBGBGBGB"
-36.8764	"G///R,G/,/R,G///RB,GB//R,G/,/R,G//RBR/,/RB,GBGBGBGBGBGB"
-33.4107	"G///R,G/,/R,G///RB,GBGB//R,G/,/R,G//RBR/,/RB,"
-34.1038	"G///R,G/,/R,G///RB,GBGB//R,G/,/R,G//RBR/,/RB,GB"
-34.797	"G///R,G/,/R,G///RB,GBGB//R,G/,/R,G//RBR/,/RB,GBGB"
-35.4901	"G///R,G/,/R,G///RB,GBGB//R,G/,/R,G//RBR/,/RB,GBGBGB"
-36.1833	"G///R,G/,/R,G///RB,GBGB//R,G/,/R,G//RBR/,/RB,GBGBGBGB"
-36.8764	"G///R,G/,/R,G///RB,GBGB//R,G/,/R,G//RBR/,/RB,GBGBGBGBGB"
-34.1038	"G///R,G/,/R,G///RB,GBGBGB//R,G/,/R,G//RBR/,/RB,"
-34.797	"G///R,G/,/R,G///RB,GBGBGB//R,G/,/R,G//RBR/,/RB,GB"
-35.4901	"G///R,G/,/R,G///RB,GBGBGB//R,G/,/R,G//RBR/,/RB,GBGB"
-36.1833	"G///R,G/,/R,G///RB,GBGBGB//R,G/,/R,G//RBR/,/RB,GBGBGB"
-36.8764	"G///R,G/,/R,G///RB,GBGBGB//R,G/,/R,G//RBR/,/RB,GBGBGBGB"
-34.797	"G///R,G/,/R,G///RB,GBGBGBGB//R,G/,/R,G//RBR/,/RB,"
-35.4901	"G///R,G/,/R,G///RB,GBGBGBGB//R,G/,/R,G//RBR/,/RB,GB"
-36.1833	"G///R,G/,/R,G///RB,GBGBGBGB//R,G/,/R,G//RBR/,/RB,GBGB"
-36.8764	"G///R,G/,/R,G///RB,GBGBGBGB//R,G/,/R,G//RBR/,/RB,GBGBGB"
-37.5696	"G///R,G/,/R,G///RB,GBGBGBGB//R,G/,/R,G//RBR/,/RB,GBGBGBGB"
-35.4901	"G///R,G/,/R,G///RB,GBGBGBGBGB//R,G/,/R,G//RBR/,/RB,"
-36.1833	"G///R,G/,/R,G///RB,GBGBGBGBGB//R,G/,/R,G//RBR/,/RB,GB"
-36.8764	"G///R,G/,/R,G///RB,GBGBGBGBGB//R,G/,/R,G//RBR/,/RB,GBGB"
-36.1833	"G///R,G/,/R,G///RB,GBGBGBGBGBGB//R,G/,/R,G//RBR/,/RB,"
-36.8764	"G///R,G/,/R,G///RB,GBGBGBGBGBGB//R,G/,/R,G//RBR/,/RB,GB"
-37.5696	"G///R,G/,/R,G///RB,GBGBGBGBGBGB//R,G/,/R,G//RBR/,/RB,GBGB"
-36.8764	"G///R,G/,/R,G///RB,GBGBGBGBGBGBGB//R,G/,/R,G//RBR/,/RB,"
-31.3312	"G//G/,G/,G/,G///RB,GB/G/,G/,G/,G//RB//,/RB,"
-32.0244	"G//G/,G/,G/,G///RB,GB/G/,G/,G/,G//RB//,/RB,GB"
-32.7175	"G//G/,G/,G/,G///RB,GB/G/,G/,G/,G//RB//,/RB,GBGB"
-33.4107	"G//G/,G/,G/,G///RB,GB/G/,G/,G/,G//RB//,/RB,GBGBGB"
-34.1038	"G//G/,G/,G/,G///RB,GB/G/,G/,G/,G//RB//,/RB,GBGBGBGB"
-34.797	"G//G/,G/,G/,G///RB,GB/G/,G/,G/,G//RB//,/RB,GBGBGBGBGB"
-35.4901	"G//G/,G/,G/,G///RB,GB/G/,G/,G/,G//RB//,/RB,GBGBGBGBGBGB"
-32.0244	"G//G/,G/,G/,G///RB,GBGB/G/,G/,G/,G//RB//,/RB,"
-32.7175	"G//G/,G/,G/,G///RB,GBGB/G/,G/,G/,G//RB//,/RB,GB"
-33.4107	"G//G/,G/,G/,G///RB,GBGB/G/,G/,G/,G//RB//,/RB,GBGB"
-34.1038	"G//G/,G/,G/,G///RB,GBGB/G/,G/,G/,G//RB//,/RB,GBGBGB"
-34.797	"G//G/,G/,G/,G///RB,GBGB/G/,G/,G/,G//RB//,/RB,GBGBGBGB"
-35.4901	"G//G/,G/,G/,G///RB,GBGB/G/,G/,G/,G//RB//,/RB,GBGBGBGBGB"
-32.7175	"G//G/,G/,G/,G///RB,GBGBGB/G/,G/,G/,G//RB//,/RB,"
-33.4107	"G//G/,G/,G/,G///RB,GBGBGB/G/,G/,G/,G//RB//,/RB,GB"
-34.1038	"G//G/,G/,G/,G///RB,GBGBGB/G/,G/,G/,G//RB//,/RB,GBGB"
-34.797	"G//G/,G/,G/,G///RB,GBGBGB/G/,G/,G/,G//RB//,/RB,GBGBGB"
-35.4901	"G//G/,G/,G/,G///RB,GBGBGB/G/,G/,G/,G//RB//,/RB,GBGBGBGB"
-33.4107	"G//G/,G/,G/,G///RB,GBGBGBGB/G/,G/,G/,G//RB//,/RB,"
-34.1038	"G//G/,G/,G/,G///RB,GBGBGBGB/G/,G/,G/,G//RB//,/RB,GB"
-34.797	"G//G/,G/,G/,G///RB,GBGBGBGB/G/,G/,G/,G//RB//,/RB,GBGB"
-35.4901	"G//G/,G/,G/,G///RB,GBGBGBGB/G/,G/,G/,G//RB//,/RB,GBGBGB"
-36.1833	"G//G/,G/,G/,G///RB,GBGBGBGB/G/,G/,G/,G//RB//,/RB,GBGBGBGB"
-34.1038	"G//G/,G/,G/,G///RB,GBGBGBGBGB/G/,G/,G/,G//RB//,/RB,"
-34.797	"G//G/,G/,G/,G///RB,GBGBGBGBGB/G/,G/,G/,G//RB//,/RB,GB"
-35.4901	"G//G/,G/,G/,G///RB,GBGBGBGBGB/G/,G/,G/,G//RB//,/RB,GBGB"
-34.797	"G//G/,G/,G/,G///RB,GBGBGBGBGBGB/G/,G/,G/,G//RB//,/RB,"
-35.4901	"G//G/,G/,G/,G///RB,GBGBGBGBGBGB/G/,G/,G/,G//RB//,/RB,GB"
-36.1833	"G//G/,G/,G/,G///RB,GBGBGBGBGBGB/G/,G/,G/,G//RB//,/RB,GBGB"
-35.4901	"G//G/,G/,G/,G///RB,GBGBGBGBGBGBGB/G/,G/,G/,G//RB//,/RB,"
-32.7175	"G/B/B/,G/B,B/,G/B//RB,GB/B/,G/B,B/,G/B/RB//,/RB,"
-33.4107	"G/B/B/,G/B,B/,G/B//RB,GB/B/,G/B,B/,G/B/RB//,/RB,GB"
-34.1038	"G/B/B/,G/B,B/,G/B//RB,GB/B/,G/B,B/,G/B/RB//,/RB,GBGB"
-34.797	"G/B/B/,G/B,B/,G/B//RB,GB/B/,G/B,B/,G/B/RB//,/RB,GBGBGB"
-35.4901	"G/B/B/,G/B,B/,G/B//RB,GB/B/,G/B,B/,G/B/RB//,/RB,GBGBGBGB"
-36.1833	"G/B/B/,G/B,B/,G/B//RB,GB/B/,G/B,B/,G/B/RB//,/RB,GBGBGBGBGB"
-36.8764	"G/B/B/,G/B,B/,G/B//RB,GB/B/,G/B,B/,G/B/RB//,/RB,GBGBGBGBGBGB"
-33.4107	"G/B/B/,G/B,B/,G/B//RB,GBGB/B/,G/B,B/,G/B/RB//,/RB,"
-34.1038	"G/B/B/,G/B,B/,G/B//RB,GBGB/B/,G/B,B/,G/B/RB//,/RB,GB"
-34.797	"G/B/B/,G/B,B/,G/B//RB,GBGB/B/,G/B,B/,G/B/RB//,/RB,GBGB"
-35.4901	"G/B/B/,G/B,B/,G/B//RB,GBGB/B/,G/B,B/,G/B/RB//,/RB,GBGBGB"
-36.1833	"G/B/B/,G/B,B/,G/B//RB,GBGB/B/,G/B,B/,G/B/RB//,/RB,GBGBGBGB"
-36.8764	"G/B/B/,G/B,B/,G/B//RB,GBGB/B/,G/B,B/,G/B/RB//,/RB,GBGBGBGBGB"
-34.1038	"G/B/B/,G/B,B/,G/B//RB,GBGBGB/B/,G/B,B/,G/B/RB//,/RB,"
-34.797	"G/B/B/,G/B,B/,G/B//RB,GBGBGB/B/,G/B,B/,G/B/RB//,/RB,GB"
-35.4901	"G/B/B/,G/B,B/,G/B//RB,GBGBGB/B/,G/B,B/,G/B/RB//,/RB,GBGB"
-36.1833	"G/B/B/,G/B,B/,G/B//RB,GBGBGB/B/,G/B,B/,G/B/RB//,/RB,GBGBGB"
-36.8764	"G/B/B/,G/B,B/,G/B//RB,GBGBGB/B/,G/B,B/,G/B/RB//,/RB,GBGBGBGB"
-34.797	"G/B/B/,G/B,B/,G/B//RB,GBGBGBGB/B/,G/B,B/,G/B/RB//,/RB,"
-35.4901	"G/B/B/,G/B,B/,G/B//RB,GBGBGBGB/B/,G/B,B/,G/B/RB//,/RB,GB"
-36.1833	"G/B/B/,G/B,B/,G/B//RB,GBGBGBGB/B/,G/B,B/,G/B/RB//,/RB,GBGB"
-36.8764	"G/B/B/,G/B,B/,G/B//RB,GBGBGBGB/B/,G/B,B/,G/B/RB//,/RB,GBGBGB"
-37.5696	"G/B/B/,G/B,B/,G/B//RB,GBGBGBGB/B/,G/B,B/,G/B/RB//,/RB,GBGBGBGB"
-35.4901	"G/B/B/,G/B,B/,G/B//RB,GBGBGBGBGB/B/,G/B,B/,G/B/RB//,/RB,"
-36.1833	"G/B/B/,G/B,B/,G/B//RB,GBGBGBGBGB/B/,G/B,B/,G/B/RB//,/RB,GB"
-36.8764	"G/B/B/,G/B,B/,G/B//RB,GBGBGBGBGB/B/,G/B,B/,G/B/RB//,/RB,GBGB"
-36.1833	"G/B/B/,G/B,B/,G/B//RB,GBGBGBGBGBGB/B/,G/B,B/,G/B/RB//,/RB,"
-36.8764	"G/B/B/,G/B,B/,G/B//RB,GBGBGBGBGBGB/B/,G/B,B/,G/B/RB//,/RB,GB"
-37.5696	"G/B/B/,G/B,B/,G/B//RB,GBGBGBGBGBGB/B/,G/B,B/,G/B/RB//,/RB,GBGB"
-36.8764	"G/B/B/,G/B,B/,G/B//RB,GBGBGBGBGBGBGB/B/,G/B,B/,G/B/RB//,/RB,"
-32.7175	"G/R/B/,G/R,B/,G/R//RB,GB/B/,G/R,B/,G/R/RB//,/RB,"
-33.4107	"G/R/B/,G/R,B/,G/R//RB,GB/B/,G/R,B/,G/R/RB//,/RB,GB"
-34.1038	"G/R/B/,G/R,B/,G/R//RB,GB/B/,G/R,B/,G/R/RB//,/RB,GBGB"
-34.797	"G/R/B/,G/R,B/,G/R//RB,GB/B/,G/R,B/,G/R/RB//,/RB,GBGBGB"
-35.4901	"G/R/B/,G/R,B/,G/R//RB,GB/B/,G/R,B/,G/R/RB//,/RB,GBGBGBGB"
-36.1833	"G/R/B/,G/R,B/,G/R//RB,GB/B/,G/R,B/,G/R/RB//,/RB,GBGBGBGBGB"
